date,symbol,circulating_supply,rank
2019-11-18 00:00:00+00:00,PAXG,3994.04000000,29
2019-11-18 00:00:00+00:00,FIL,0.00000000,30
2019-11-19 00:00:00+00:00,DOGE,122119423664.85000610,1
2019-11-19 00:00:00+00:00,TRX,66682072191.40000153,2
2019-11-19 00:00:00+00:00,XRP,43299885509.00000000,3
2019-11-19 00:00:00+00:00,ADA,25927070538.00000000,4
2019-11-19 00:00:00+00:00,XLM,20054779553.70000076,5
2019-11-19 00:00:00+00:00,CRO,11754337899.54000092,6
2019-11-19 00:00:00+00:00,USDT,4108044456.09999990,7
2019-11-19 00:00:00+00:00,XDC,3927475037.44000006,8
2019-11-19 00:00:00+00:00,LEO,999498892.89999998,9
2019-11-19 00:00:00+00:00,HBAR,678092908.00000000,10
2019-11-19 00:00:00+00:00,NEXO,560000011.00000000,11
2019-11-19 00:00:00+00:00,USDC,439684403.48000002,12
2019-11-19 00:00:00+00:00,ALGO,438676440.11000001,13
2019-11-19 00:00:00+00:00,LINK,350000000.00000000,14
2019-11-19 00:00:00+00:00,ATOM,190688439.19999999,15
2019-11-19 00:00:00+00:00,TUSD,167237868.47999999,16
2019-11-19 00:00:00+00:00,BNB,155536713.00000000,17
2019-11-19 00:00:00+00:00,ETC,115216864.00000000,18
2019-11-19 00:00:00+00:00,ETH,108618057.19000000,19
2019-11-19 00:00:00+00:00,KCS,82363551.00000000,20
2019-11-19 00:00:00+00:00,LTC,63716408.27000000,21
2019-11-19 00:00:00+00:00,GT,41443010.99000000,22
2019-11-19 00:00:00+00:00,OKB,20000000.00000000,23
2019-11-19 00:00:00+00:00,BCH,18122050.00000000,24
2019-11-19 00:00:00+00:00,BTC,18057000.00000000,25
2019-11-19 00:00:00+00:00,XMR,17315566.99000000,26
2019-11-19 00:00:00+00:00,QNT,12072738.00000000,27
2019-11-19 00:00:00+00:00,ZEC,7887906.25000000,28
2019-11-19 00:00:00+00:00,PAXG,3994.04000000,29
2019-11-19 00:00:00+00:00,FIL,0.00000000,30
2019-11-20 00:00:00+00:00,DOGE,122133126743.67999268,1
2019-11-20 00:00:00+00:00,TRX,66682072191.40000153,2
2019-11-20 00:00:00+00:00,XRP,43299885509.00000000,3
2019-11-20 00:00:00+00:00,ADA,25927070538.00000000,4
2019-11-20 00:00:00+00:00,XLM,20054779553.70000076,5
2019-11-20 00:00:00+00:00,CRO,11798173515.97999954,6
2019-11-20 00:00:00+00:00,USDT,4108044456.09999990,7
2019-11-20 00:00:00+00:00,XDC,3927475037.44000006,8
2019-11-20 00:00:00+00:00,LEO,999498892.89999998,9
2019-11-20 00:00:00+00:00,HBAR,678092908.00000000,10
2019-11-20 00:00:00+00:00,NEXO,560000011.00000000,11
2019-11-20 00:00:00+00:00,ALGO,439779497.81000000,12
2019-11-20 00:00:00+00:00,USDC,430637524.04000002,13
2019-11-20 00:00:00+00:00,LINK,350000000.00000000,14
2019-11-20 00:00:00+00:00,ATOM,190688439.19999999,15
2019-11-20 00:00:00+00:00,TUSD,167394768.49000001,16
2019-11-20 00:00:00+00:00,BNB,155536713.00000000,17
2019-11-20 00:00:00+00:00,ETC,115243320.00000000,18
2019-11-20 00:00:00+00:00,ETH,108630666.25000000,19
2019-11-20 00:00:00+00:00,KCS,82363551.00000000,20
2019-11-20 00:00:00+00:00,LTC,63723308.27000000,21
2019-11-20 00:00:00+00:00,GT,41718383.67000000,22
2019-11-20 00:00:00+00:00,OKB,20000000.00000000,23
2019-11-20 00:00:00+00:00,BCH,18123887.50000000,24
2019-11-20 00:00:00+00:00,BTC,18058787.00000000,25
2019-11-20 00:00:00+00:00,XMR,17317233.55000000,26
2019-11-20 00:00:00+00:00,QNT,12072738.00000000,27
2019-11-20 00:00:00+00:00,ZEC,7895106.25000000,28
2019-11-20 00:00:00+00:00,PAXG,3994.04000000,29
2019-11-20 00:00:00+00:00,FIL,0.00000000,30
2019-11-21 00:00:00+00:00,DOGE,122146890126.36000061,1
2019-11-21 00:00:00+00:00,TRX,66682072191.40000153,2
2019-11-21 00:00:00+00:00,XRP,43299885509.00000000,3
2019-11-21 00:00:00+00:00,ADA,25927070538.00000000,4
2019-11-21 00:00:00+00:00,XLM,20054779553.70000076,5
2019-11-21 00:00:00+00:00,CRO,11820091324.20000076,6
2019-11-21 00:00:00+00:00,USDT,4108044456.09999990,7
2019-11-21 00:00:00+00:00,XDC,3927475037.44000006,8
2019-11-21 00:00:00+00:00,LEO,999498892.89999998,9
2019-11-21 00:00:00+00:00,HBAR,678092908.00000000,10
2019-11-21 00:00:00+00:00,NEXO,560000011.00000000,11
2019-11-21 00:00:00+00:00,USDC,441812625.35000002,12
2019-11-21 00:00:00+00:00,ALGO,440874308.63000000,13
2019-11-21 00:00:00+00:00,LINK,350000000.00000000,14
2019-11-21 00:00:00+00:00,ATOM,190688439.19999999,15
2019-11-21 00:00:00+00:00,TUSD,166663740.63000000,16
2019-11-21 00:00:00+00:00,BNB,155536713.00000000,17
2019-11-21 00:00:00+00:00,ETC,115269749.00000000,18
2019-11-21 00:00:00+00:00,ETH,108643450.50000000,19
2019-11-21 00:00:00+00:00,KCS,82363551.00000000,20
2019-11-21 00:00:00+00:00,LTC,63730570.77000000,21
2019-11-21 00:00:00+00:00,GT,41837450.32000000,22
2019-11-21 00:00:00+00:00,OKB,20000000.00000000,23
2019-11-21 00:00:00+00:00,BCH,18125737.50000000,24
2019-11-21 00:00:00+00:00,BTC,18060500.00000000,25
2019-11-21 00:00:00+00:00,XMR,17318744.91000000,26
2019-11-21 00:00:00+00:00,QNT,12072738.00000000,27
2019-11-21 00:00:00+00:00,ZEC,7902143.75000000,28
2019-11-21 00:00:00+00:00,PAXG,3994.04000000,29
2019-11-21 00:00:00+00:00,FIL,0.00000000,30
2019-11-22 00:00:00+00:00,DOGE,122160897922.91999817,1
2019-11-22 00:00:00+00:00,TRX,66682072191.40000153,2
2019-11-22 00:00:00+00:00,XRP,43299885509.00000000,3
2019-11-22 00:00:00+00:00,ADA,25927070538.00000000,4
2019-11-22 00:00:00+00:00,XLM,20054779553.70000076,5
2019-11-22 00:00:00+00:00,CRO,11842009132.42000008,6
2019-11-22 00:00:00+00:00,USDT,4108044456.09999990,7
2019-11-22 00:00:00+00:00,XDC,3927475037.44000006,8
2019-11-22 00:00:00+00:00,LEO,999498892.89999998,9
2019-11-22 00:00:00+00:00,HBAR,678092908.00000000,10
2019-11-22 00:00:00+00:00,NEXO,560000011.00000000,11
2019-11-22 00:00:00+00:00,ALGO,441982540.83999997,12
2019-11-22 00:00:00+00:00,USDC,441423130.31999999,13
2019-11-22 00:00:00+00:00,LINK,350000000.00000000,14
2019-11-22 00:00:00+00:00,ATOM,190688439.19999999,15
2019-11-22 00:00:00+00:00,TUSD,166111703.00999999,16
2019-11-22 00:00:00+00:00,BNB,155536713.00000000,17
2019-11-22 00:00:00+00:00,ETC,115296073.00000000,18
2019-11-22 00:00:00+00:00,ETH,108655984.37000000,19
2019-11-22 00:00:00+00:00,KCS,82363551.00000000,20
2019-11-22 00:00:00+00:00,LTC,63737220.77000000,21
2019-11-22 00:00:00+00:00,GT,41942361.44000000,22
2019-11-22 00:00:00+00:00,OKB,20000000.00000000,23
2019-11-22 00:00:00+00:00,BCH,18127500.00000000,24
2019-11-22 00:00:00+00:00,BTC,18062137.00000000,25
2019-11-22 00:00:00+00:00,XMR,17320331.59000000,26
2019-11-22 00:00:00+00:00,QNT,12072738.00000000,27
2019-11-22 00:00:00+00:00,ZEC,7909306.25000000,28
2019-11-22 00:00:00+00:00,PAXG,3994.04000000,29
2019-11-22 00:00:00+00:00,DAI,0.00000000,30
2019-11-22 00:00:00+00:00,FIL,0.00000000,31
2019-11-23 00:00:00+00:00,DOGE,122174740663.58999634,1
2019-11-23 00:00:00+00:00,TRX,66682072191.40000153,2
2019-11-23 00:00:00+00:00,XRP,43299885509.00000000,3
2019-11-23 00:00:00+00:00,ADA,25927070538.00000000,4
2019-11-23 00:00:00+00:00,XLM,20054779553.70000076,5
2019-11-23 00:00:00+00:00,CRO,11863926940.63999939,6
2019-11-23 00:00:00+00:00,USDT,4108044456.09999990,7
2019-11-23 00:00:00+00:00,XDC,3927475037.44000006,8
2019-11-23 00:00:00+00:00,LEO,999498892.89999998,9
2019-11-23 00:00:00+00:00,HBAR,678092908.00000000,10
2019-11-23 00:00:00+00:00,NEXO,560000011.00000000,11
2019-11-23 00:00:00+00:00,USDC,443513860.54000002,12
2019-11-23 00:00:00+00:00,ALGO,443076080.95999998,13
2019-11-23 00:00:00+00:00,LINK,350000000.00000000,14
2019-11-23 00:00:00+00:00,ATOM,190688439.19999999,15
2019-11-23 00:00:00+00:00,TUSD,167016703.00999999,16
2019-11-23 00:00:00+00:00,BNB,155536713.00000000,17
2019-11-23 00:00:00+00:00,ETC,115322614.00000000,18
2019-11-23 00:00:00+00:00,ETH,108668660.37000000,19
2019-11-23 00:00:00+00:00,KCS,82363551.00000000,20
2019-11-23 00:00:00+00:00,LTC,63744295.77000000,21
2019-11-23 00:00:00+00:00,GT,42079011.08000000,22
2019-11-23 00:00:00+00:00,OKB,20000000.00000000,23
2019-11-23 00:00:00+00:00,BCH,18129325.00000000,24
2019-11-23 00:00:00+00:00,BTC,18064325.00000000,25
2019-11-23 00:00:00+00:00,XMR,17321894.59000000,26
2019-11-23 00:00:00+00:00,QNT,12072738.00000000,27
2019-11-23 00:00:00+00:00,ZEC,7916643.75000000,28
2019-11-23 00:00:00+00:00,PAXG,3994.04000000,29
2019-11-23 00:00:00+00:00,DAI,0.00000000,30
2019-11-23 00:00:00+00:00,FIL,0.00000000,31
2019-11-24 00:00:00+00:00,DOGE,122188644832.86000061,1
2019-11-24 00:00:00+00:00,TRX,66682072191.40000153,2
2019-11-24 00:00:00+00:00,XRP,43299885509.00000000,3
2019-11-24 00:00:00+00:00,ADA,25927070538.00000000,4
2019-11-24 00:00:00+00:00,XLM,20054779553.70000076,5
2019-11-24 00:00:00+00:00,CRO,11863926940.63999939,6
2019-11-24 00:00:00+00:00,USDT,4108044456.09999990,7
2019-11-24 00:00:00+00:00,XDC,3927475037.44000006,8
2019-11-24 00:00:00+00:00,LEO,999498892.89999998,9
2019-11-24 00:00:00+00:00,HBAR,678092908.00000000,10
2019-11-24 00:00:00+00:00,NEXO,560000011.00000000,11
2019-11-24 00:00:00+00:00,ALGO,444165731.31999999,12
2019-11-24 00:00:00+00:00,USDC,443480963.43000001,13
2019-11-24 00:00:00+00:00,LINK,350000000.00000000,14
2019-11-24 00:00:00+00:00,ATOM,190688439.19999999,15
2019-11-24 00:00:00+00:00,TUSD,168411268.78999999,16
2019-11-24 00:00:00+00:00,BNB,155536713.00000000,17
2019-11-24 00:00:00+00:00,ETC,115349199.00000000,18
2019-11-24 00:00:00+00:00,ETH,108681292.19000000,19
2019-11-24 00:00:00+00:00,KCS,82363551.00000000,20
2019-11-24 00:00:00+00:00,LTC,63701937.81000000,21
2019-11-24 00:00:00+00:00,GT,42273690.08000000,22
2019-11-24 00:00:00+00:00,OKB,20000000.00000000,23
2019-11-24 00:00:00+00:00,BCH,18131012.50000000,24
2019-11-24 00:00:00+00:00,BTC,18065962.00000000,25
2019-11-24 00:00:00+00:00,XMR,17323448.99000000,26
2019-11-24 00:00:00+00:00,QNT,12072738.00000000,27
2019-11-24 00:00:00+00:00,ZEC,7923706.25000000,28
2019-11-24 00:00:00+00:00,PAXG,3994.04000000,29
2019-11-24 00:00:00+00:00,DAI,0.00000000,30
2019-11-24 00:00:00+00:00,FIL,0.00000000,31
2019-11-25 00:00:00+00:00,DOGE,122202479765.08000183,1
2019-11-25 00:00:00+00:00,TRX,66682072191.40000153,2
2019-11-25 00:00:00+00:00,XRP,43299885509.00000000,3
2019-11-25 00:00:00+00:00,ADA,25927070538.00000000,4
2019-11-25 00:00:00+00:00,XLM,20054779553.70000076,5
2019-11-25 00:00:00+00:00,CRO,11907762557.07999992,6
2019-11-25 00:00:00+00:00,USDT,4108044456.09999990,7
2019-11-25 00:00:00+00:00,XDC,3927475037.44000006,8
2019-11-25 00:00:00+00:00,LEO,999498892.89999998,9
2019-11-25 00:00:00+00:00,HBAR,678092908.00000000,10
2019-11-25 00:00:00+00:00,NEXO,560000011.00000000,11
2019-11-25 00:00:00+00:00,USDC,457785767.06999999,12
2019-11-25 00:00:00+00:00,ALGO,445260164.83999997,13
2019-11-25 00:00:00+00:00,LINK,350000000.00000000,14
2019-11-25 00:00:00+00:00,ATOM,190688439.19999999,15
2019-11-25 00:00:00+00:00,TUSD,168345197.99000001,16
2019-11-25 00:00:00+00:00,BNB,155536713.00000000,17
2019-11-25 00:00:00+00:00,ETC,115375351.00000000,18
2019-11-25 00:00:00+00:00,ETH,108693726.87000000,19
2019-11-25 00:00:00+00:00,KCS,82363551.00000000,20
2019-11-25 00:00:00+00:00,LTC,63708562.81000000,21
2019-11-25 00:00:00+00:00,GT,42508664.94000000,22
2019-11-25 00:00:00+00:00,OKB,20000000.00000000,23
2019-11-25 00:00:00+00:00,BCH,18132887.50000000,24
2019-11-25 00:00:00+00:00,BTC,18067525.00000000,25
2019-11-25 00:00:00+00:00,XMR,17324277.84000000,26
2019-11-25 00:00:00+00:00,QNT,12072738.00000000,27
2019-11-25 00:00:00+00:00,ZEC,7930931.25000000,28
2019-11-25 00:00:00+00:00,PAXG,3994.04000000,29
2019-11-25 00:00:00+00:00,DAI,0.00000000,30
2019-11-25 00:00:00+00:00,FIL,0.00000000,31
2019-11-26 00:00:00+00:00,DOGE,122216443076.97999573,1
2019-11-26 00:00:00+00:00,TRX,66682072191.40000153,2
2019-11-26 00:00:00+00:00,XRP,43299885509.00000000,3
2019-11-26 00:00:00+00:00,ADA,25927070538.00000000,4
2019-11-26 00:00:00+00:00,XLM,20054779553.70000076,5
2019-11-26 00:00:00+00:00,CRO,11929680365.29999924,6
2019-11-26 00:00:00+00:00,USDT,4108044456.09999990,7
2019-11-26 00:00:00+00:00,XDC,3927475037.44000006,8
2019-11-26 00:00:00+00:00,LEO,999498892.89999998,9
2019-11-26 00:00:00+00:00,HBAR,678092908.00000000,10
2019-11-26 00:00:00+00:00,NEXO,560000011.00000000,11
2019-11-26 00:00:00+00:00,USDC,458893970.50999999,12
2019-11-26 00:00:00+00:00,ALGO,446361560.54000002,13
2019-11-26 00:00:00+00:00,LINK,350000000.00000000,14
2019-11-26 00:00:00+00:00,ATOM,190688439.19999999,15
2019-11-26 00:00:00+00:00,TUSD,167510158.18000001,16
2019-11-26 00:00:00+00:00,BNB,155536713.00000000,17
2019-11-26 00:00:00+00:00,ETC,115401819.00000000,18
2019-11-26 00:00:00+00:00,ETH,108705527.06000000,19
2019-11-26 00:00:00+00:00,KCS,82363551.00000000,20
2019-11-26 00:00:00+00:00,LTC,63715437.81000000,21
2019-11-26 00:00:00+00:00,GT,42604416.49000000,22
2019-11-26 00:00:00+00:00,OKB,20000000.00000000,23
2019-11-26 00:00:00+00:00,BCH,18134750.00000000,24
2019-11-26 00:00:00+00:00,BTC,18069037.00000000,25
2019-11-26 00:00:00+00:00,XMR,17324277.84000000,26
2019-11-26 00:00:00+00:00,QNT,12072738.00000000,27
2019-11-26 00:00:00+00:00,ZEC,7938068.75000000,28
2019-11-26 00:00:00+00:00,PAXG,3994.04000000,29
2019-11-26 00:00:00+00:00,DAI,0.00000000,30
2019-11-26 00:00:00+00:00,FIL,0.00000000,31
2019-11-27 00:00:00+00:00,DOGE,122230308385.80000305,1
2019-11-27 00:00:00+00:00,TRX,66682072191.40000153,2
2019-11-27 00:00:00+00:00,XRP,43299885509.00000000,3
2019-11-27 00:00:00+00:00,ADA,25927070538.00000000,4
2019-11-27 00:00:00+00:00,XLM,20054779553.70000076,5
2019-11-27 00:00:00+00:00,CRO,11951598173.52000046,6
2019-11-27 00:00:00+00:00,USDT,4108044456.09999990,7
2019-11-27 00:00:00+00:00,XDC,3927475037.44000006,8
2019-11-27 00:00:00+00:00,LEO,999498892.89999998,9
2019-11-27 00:00:00+00:00,HBAR,678092908.00000000,10
2019-11-27 00:00:00+00:00,NEXO,560000011.00000000,11
2019-11-27 00:00:00+00:00,USDC,464478710.25000000,12
2019-11-27 00:00:00+00:00,ALGO,447461242.26999998,13
2019-11-27 00:00:00+00:00,LINK,350000000.00000000,14
2019-11-27 00:00:00+00:00,ATOM,190688439.19999999,15
2019-11-27 00:00:00+00:00,TUSD,163029696.63000000,16
2019-11-27 00:00:00+00:00,BNB,155536713.00000000,17
2019-11-27 00:00:00+00:00,ETC,115428036.00000000,18
2019-11-27 00:00:00+00:00,ETH,108717407.06000000,19
2019-11-27 00:00:00+00:00,KCS,82363551.00000000,20
2019-11-27 00:00:00+00:00,LTC,63722125.31000000,21
2019-11-27 00:00:00+00:00,GT,42792038.76000000,22
2019-11-27 00:00:00+00:00,OKB,20000000.00000000,23
2019-11-27 00:00:00+00:00,BCH,18136537.50000000,24
2019-11-27 00:00:00+00:00,BTC,18070737.00000000,25
2019-11-27 00:00:00+00:00,XMR,17328011.83000000,26
2019-11-27 00:00:00+00:00,QNT,12072738.00000000,27
2019-11-27 00:00:00+00:00,ZEC,7945181.25000000,28
2019-11-27 00:00:00+00:00,PAXG,3994.04000000,29
2019-11-27 00:00:00+00:00,DAI,0.00000000,30
2019-11-27 00:00:00+00:00,FIL,0.00000000,31
2019-11-28 00:00:00+00:00,DOGE,122244140680.22000122,1
2019-11-28 00:00:00+00:00,TRX,66682072191.40000153,2
2019-11-28 00:00:00+00:00,XRP,43299885509.00000000,3
2019-11-28 00:00:00+00:00,ADA,25927070538.00000000,4
2019-11-28 00:00:00+00:00,XLM,20054779553.70000076,5
2019-11-28 00:00:00+00:00,CRO,11973515981.73999977,6
2019-11-28 00:00:00+00:00,USDT,4108044456.09999990,7
2019-11-28 00:00:00+00:00,XDC,3927475037.44000006,8
2019-11-28 00:00:00+00:00,LEO,999498892.89999998,9
2019-11-28 00:00:00+00:00,HBAR,678092908.00000000,10
2019-11-28 00:00:00+00:00,NEXO,560000011.00000000,11
2019-11-28 00:00:00+00:00,USDC,455201600.38000000,12
2019-11-28 00:00:00+00:00,ALGO,448563569.81999999,13
2019-11-28 00:00:00+00:00,LINK,350000000.00000000,14
2019-11-28 00:00:00+00:00,ATOM,190688439.19999999,15
2019-11-28 00:00:00+00:00,TUSD,163000297.77000001,16
2019-11-28 00:00:00+00:00,BNB,155536713.00000000,17
2019-11-28 00:00:00+00:00,ETC,115454648.00000000,18
2019-11-28 00:00:00+00:00,ETH,108729193.56000000,19
2019-11-28 00:00:00+00:00,KCS,82363551.00000000,20
2019-11-28 00:00:00+00:00,LTC,63728637.81000000,21
2019-11-28 00:00:00+00:00,GT,42934949.40000000,22
2019-11-28 00:00:00+00:00,OKB,20000000.00000000,23
2019-11-28 00:00:00+00:00,BCH,18138387.50000000,24
2019-11-28 00:00:00+00:00,BTC,18072825.00000000,25
2019-11-28 00:00:00+00:00,XMR,17329566.29000000,26
2019-11-28 00:00:00+00:00,QNT,12072738.00000000,27
2019-11-28 00:00:00+00:00,ZEC,7952281.25000000,28
2019-11-28 00:00:00+00:00,PAXG,3994.04000000,29
2019-11-28 00:00:00+00:00,DAI,0.00000000,30
2019-11-28 00:00:00+00:00,FIL,0.00000000,31
2019-11-29 00:00:00+00:00,DOGE,122257922142.27999878,1
2019-11-29 00:00:00+00:00,TRX,66682072191.40000153,2
2019-11-29 00:00:00+00:00,XRP,43299885509.00000000,3
2019-11-29 00:00:00+00:00,ADA,25927070538.00000000,4
2019-11-29 00:00:00+00:00,XLM,20054779553.70000076,5
2019-11-29 00:00:00+00:00,CRO,11995433789.95000076,6
2019-11-29 00:00:00+00:00,USDT,4108044456.09999990,7
2019-11-29 00:00:00+00:00,XDC,3927475037.44000006,8
2019-11-29 00:00:00+00:00,LEO,999498892.89999998,9
2019-11-29 00:00:00+00:00,HBAR,678092908.00000000,10
2019-11-29 00:00:00+00:00,NEXO,560000011.00000000,11
2019-11-29 00:00:00+00:00,USDC,452854019.63000000,12
2019-11-29 00:00:00+00:00,ALGO,449662041.92000002,13
2019-11-29 00:00:00+00:00,LINK,350000000.00000000,14
2019-11-29 00:00:00+00:00,ATOM,190688439.19999999,15
2019-11-29 00:00:00+00:00,TUSD,162860965.84000000,16
2019-11-29 00:00:00+00:00,BNB,155536713.00000000,17
2019-11-29 00:00:00+00:00,ETC,115480865.00000000,18
2019-11-29 00:00:00+00:00,ETH,108740963.87000000,19
2019-11-29 00:00:00+00:00,KCS,82363551.00000000,20
2019-11-29 00:00:00+00:00,LTC,63735362.81000000,21
2019-11-29 00:00:00+00:00,GT,42995418.94000000,22
2019-11-29 00:00:00+00:00,OKB,20000000.00000000,23
2019-11-29 00:00:00+00:00,BCH,18140187.50000000,24
2019-11-29 00:00:00+00:00,BTC,18074437.00000000,25
2019-11-29 00:00:00+00:00,XMR,17331080.30000000,26
2019-11-29 00:00:00+00:00,QNT,12072738.00000000,27
2019-11-29 00:00:00+00:00,ZEC,7959493.75000000,28
2019-11-29 00:00:00+00:00,PAXG,3994.04000000,29
2019-11-29 00:00:00+00:00,DAI,0.00000000,30
2019-11-29 00:00:00+00:00,FIL,0.00000000,31
2019-11-30 00:00:00+00:00,DOGE,122271653755.02000427,1
2019-11-30 00:00:00+00:00,TRX,66682072191.40000153,2
2019-11-30 00:00:00+00:00,XRP,43299885509.00000000,3
2019-11-30 00:00:00+00:00,ADA,25927070538.00000000,4
2019-11-30 00:00:00+00:00,XLM,20054779553.70000076,5
2019-11-30 00:00:00+00:00,CRO,12017351598.17000008,6
2019-11-30 00:00:00+00:00,USDT,4108044456.09999990,7
2019-11-30 00:00:00+00:00,XDC,3927475037.44000006,8
2019-11-30 00:00:00+00:00,LEO,999498892.89999998,9
2019-11-30 00:00:00+00:00,HBAR,678092908.00000000,10
2019-11-30 00:00:00+00:00,NEXO,560000011.00000000,11
2019-11-30 00:00:00+00:00,USDC,455125431.66000003,12
2019-11-30 00:00:00+00:00,ALGO,450760931.93000001,13
2019-11-30 00:00:00+00:00,LINK,350000000.00000000,14
2019-11-30 00:00:00+00:00,ATOM,190688439.19999999,15
2019-11-30 00:00:00+00:00,TUSD,162714528.33000001,16
2019-11-30 00:00:00+00:00,BNB,155536713.00000000,17
2019-11-30 00:00:00+00:00,ETC,115507297.00000000,18
2019-11-30 00:00:00+00:00,ETH,108752891.00000000,19
2019-11-30 00:00:00+00:00,KCS,82363551.00000000,20
2019-11-30 00:00:00+00:00,LTC,63741925.31000000,21
2019-11-30 00:00:00+00:00,GT,43056050.43000000,22
2019-11-30 00:00:00+00:00,OKB,20000000.00000000,23
2019-11-30 00:00:00+00:00,BCH,18142037.50000000,24
2019-11-30 00:00:00+00:00,BTC,18076100.00000000,25
2019-11-30 00:00:00+00:00,XMR,17332747.38000000,26
2019-11-30 00:00:00+00:00,QNT,12072738.00000000,27
2019-11-30 00:00:00+00:00,ZEC,7966743.75000000,28
2019-11-30 00:00:00+00:00,PAXG,3994.04000000,29
2019-11-30 00:00:00+00:00,DAI,0.00000000,30
2019-11-30 00:00:00+00:00,FIL,0.00000000,31
2019-12-01 00:00:00+00:00,DOGE,122285577545.00000000,1
2019-12-01 00:00:00+00:00,TRX,66682072191.40000153,2
2019-12-01 00:00:00+00:00,XRP,43299885509.00000000,3
2019-12-01 00:00:00+00:00,ADA,25927070538.00000000,4
2019-12-01 00:00:00+00:00,XLM,20054779553.70000076,5
2019-12-01 00:00:00+00:00,CRO,12039269406.38999939,6
2019-12-01 00:00:00+00:00,USDT,4108044456.09999990,7
2019-12-01 00:00:00+00:00,XDC,3927475037.44000006,8
2019-12-01 00:00:00+00:00,LEO,999498892.89999998,9
2019-12-01 00:00:00+00:00,HBAR,678092908.00000000,10
2019-12-01 00:00:00+00:00,NEXO,560000011.00000000,11
2019-12-01 00:00:00+00:00,USDC,456348132.62000000,12
2019-12-01 00:00:00+00:00,ALGO,451857998.64999998,13
2019-12-01 00:00:00+00:00,LINK,350000000.00000000,14
2019-12-01 00:00:00+00:00,ATOM,190688439.19999999,15
2019-12-01 00:00:00+00:00,TUSD,162177079.96000001,16
2019-12-01 00:00:00+00:00,BNB,155536713.00000000,17
2019-12-01 00:00:00+00:00,ETC,115533305.00000000,18
2019-12-01 00:00:00+00:00,ETH,108764569.81000000,19
2019-12-01 00:00:00+00:00,KCS,82363551.00000000,20
2019-12-01 00:00:00+00:00,LTC,63749131.77000000,21
2019-12-01 00:00:00+00:00,GT,43151732.44000000,22
2019-12-01 00:00:00+00:00,OKB,20000000.00000000,23
2019-12-01 00:00:00+00:00,BCH,18143825.00000000,24
2019-12-01 00:00:00+00:00,BTC,18077837.00000000,25
2019-12-01 00:00:00+00:00,XMR,17334698.34000000,26
2019-12-01 00:00:00+00:00,QNT,12072738.00000000,27
2019-12-01 00:00:00+00:00,ZEC,7973843.75000000,28
2019-12-01 00:00:00+00:00,PAXG,3994.04000000,29
2019-12-01 00:00:00+00:00,DAI,0.00000000,30
2019-12-01 00:00:00+00:00,FIL,0.00000000,31
2019-12-02 00:00:00+00:00,DOGE,122299378968.75999451,1
2019-12-02 00:00:00+00:00,TRX,66682072191.40000153,2
2019-12-02 00:00:00+00:00,XRP,43299885509.00000000,3
2019-12-02 00:00:00+00:00,ADA,25927070538.00000000,4
2019-12-02 00:00:00+00:00,XLM,20054779553.70000076,5
2019-12-02 00:00:00+00:00,CRO,12061187214.61000061,6
2019-12-02 00:00:00+00:00,USDT,4108044456.09999990,7
2019-12-02 00:00:00+00:00,XDC,3927475037.44000006,8
2019-12-02 00:00:00+00:00,LEO,999498892.89999998,9
2019-12-02 00:00:00+00:00,HBAR,965307236.00000000,10
2019-12-02 00:00:00+00:00,NEXO,560000011.00000000,11
2019-12-02 00:00:00+00:00,USDC,457076080.44999999,12
2019-12-02 00:00:00+00:00,ALGO,452955737.74000001,13
2019-12-02 00:00:00+00:00,LINK,350000000.00000000,14
2019-12-02 00:00:00+00:00,ATOM,190688439.19999999,15
2019-12-02 00:00:00+00:00,TUSD,162061393.25000000,16
2019-12-02 00:00:00+00:00,BNB,155536713.00000000,17
2019-12-02 00:00:00+00:00,ETC,115559765.00000000,18
2019-12-02 00:00:00+00:00,ETH,108776447.06000000,19
2019-12-02 00:00:00+00:00,KCS,82363551.00000000,20
2019-12-02 00:00:00+00:00,LTC,63756756.77000000,21
2019-12-02 00:00:00+00:00,GT,43225264.31000000,22
2019-12-02 00:00:00+00:00,OKB,20000000.00000000,23
2019-12-02 00:00:00+00:00,BCH,18145437.50000000,24
2019-12-02 00:00:00+00:00,BTC,18079650.00000000,25
2019-12-02 00:00:00+00:00,XMR,17336283.76000000,26
2019-12-02 00:00:00+00:00,QNT,12072738.00000000,27
2019-12-02 00:00:00+00:00,ZEC,7981018.75000000,28
2019-12-02 00:00:00+00:00,PAXG,3994.04000000,29
2019-12-02 00:00:00+00:00,DAI,0.00000000,30
2019-12-02 00:00:00+00:00,FIL,0.00000000,31
2019-12-03 00:00:00+00:00,DOGE,122313303169.55000305,1
2019-12-03 00:00:00+00:00,TRX,66682072191.40000153,2
2019-12-03 00:00:00+00:00,XRP,43285660917.00000000,3
2019-12-03 00:00:00+00:00,ADA,25927070538.00000000,4
2019-12-03 00:00:00+00:00,XLM,20054779553.70000076,5
2019-12-03 00:00:00+00:00,CRO,12083105022.82999992,6
2019-12-03 00:00:00+00:00,USDT,4108044456.09999990,7
2019-12-03 00:00:00+00:00,XDC,3927475037.44000006,8
2019-12-03 00:00:00+00:00,LEO,999498892.89999998,9
2019-12-03 00:00:00+00:00,HBAR,965307236.00000000,10
2019-12-03 00:00:00+00:00,NEXO,560000011.00000000,11
2019-12-03 00:00:00+00:00,ALGO,454057295.51999998,12
2019-12-03 00:00:00+00:00,USDC,445070648.95999998,13
